timestamp,gym_id,city,address,prediction,prediction_interval_low,prediction_interval_high,uncertainty_abs_error_p80,uncertainty_method,model,is_weekend,is_open_estimated,business_hours,is_public_holiday_ua,is_gym_closed_holiday,is_major_low_traffic_holiday,is_major_holiday_window,holiday_effect_multiplier,temperature_2m,precipitation,cloud_cover,wind_speed_10m
2026-05-29 10:00:00,gym_005,Вінниця,Петроцентр,28.398,23.145,33.652,5.254,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,13.9,0.0,17.0,15.1
2026-05-29 10:20:00,gym_005,Вінниця,Петроцентр,27.953,22.699,33.207,5.254,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,13.9,0.0,17.0,15.1
2026-05-29 10:40:00,gym_005,Вінниця,Петроцентр,27.953,22.699,33.207,5.254,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,13.9,0.0,17.0,15.1
2026-05-29 11:00:00,gym_005,Вінниця,Петроцентр,27.933,21.249,34.617,6.684,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,14.6,0.0,33.0,16.3
2026-05-29 11:20:00,gym_005,Вінниця,Петроцентр,27.933,21.249,34.617,6.684,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,14.6,0.0,33.0,16.3
2026-05-29 11:40:00,gym_005,Вінниця,Петроцентр,27.933,21.249,34.617,6.684,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,14.6,0.0,33.0,16.3
2026-05-29 12:00:00,gym_005,Вінниця,Петроцентр,28.293,21.251,35.335,7.042,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,15.3,0.0,50.0,17.3
2026-05-29 12:20:00,gym_005,Вінниця,Петроцентр,28.293,21.251,35.335,7.042,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,15.3,0.0,50.0,17.3
2026-05-29 12:40:00,gym_005,Вінниця,Петроцентр,28.464,21.422,35.505,7.042,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,15.3,0.0,50.0,17.3
2026-05-29 13:00:00,gym_005,Вінниця,Петроцентр,28.511,25.624,31.397,2.887,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,16.2,0.0,46.0,18.6
2026-05-29 13:20:00,gym_005,Вінниця,Петроцентр,28.956,26.069,31.842,2.887,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,16.2,0.0,46.0,18.6
2026-05-29 13:40:00,gym_005,Вінниця,Петроцентр,28.956,26.069,31.842,2.887,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,16.2,0.0,46.0,18.6
2026-05-29 14:00:00,gym_005,Вінниця,Петроцентр,28.956,20.667,37.244,8.289,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,17.0,0.0,42.0,19.6
2026-05-29 14:20:00,gym_005,Вінниця,Петроцентр,28.956,20.667,37.244,8.289,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,17.0,0.0,42.0,19.6
2026-05-29 14:40:00,gym_005,Вінниця,Петроцентр,29.349,21.061,37.638,8.289,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,17.0,0.0,42.0,19.6
2026-05-29 15:00:00,gym_005,Вінниця,Петроцентр,30.37,25.161,35.578,5.208,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,17.6,0.0,38.0,20.0
2026-05-29 15:20:00,gym_005,Вінниця,Петроцентр,31.829,26.621,37.038,5.208,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,17.6,0.0,38.0,20.0
2026-05-29 15:40:00,gym_005,Вінниця,Петроцентр,33.389,28.18,38.597,5.208,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,17.6,0.0,38.0,20.0
2026-05-29 16:00:00,gym_005,Вінниця,Петроцентр,35.745,28.151,43.34,7.594,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,17.6,0.0,39.0,19.4
2026-05-29 16:20:00,gym_005,Вінниця,Петроцентр,37.894,30.299,45.488,7.594,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,17.6,0.0,39.0,19.4
2026-05-29 16:40:00,gym_005,Вінниця,Петроцентр,40.447,32.852,48.041,7.594,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,17.6,0.0,39.0,19.4
2026-05-29 17:00:00,gym_005,Вінниця,Петроцентр,43.247,32.69,53.803,10.556,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,17.3,0.0,40.0,17.9
2026-05-29 17:20:00,gym_005,Вінниця,Петроцентр,46.56,36.004,57.116,10.556,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,17.3,0.0,40.0,17.9
2026-05-29 17:40:00,gym_005,Вінниця,Петроцентр,48.985,38.429,59.542,10.556,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,17.3,0.0,40.0,17.9
2026-05-29 18:00:00,gym_005,Вінниця,Петроцентр,55.321,47.229,63.413,8.092,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,16.7,0.0,41.0,15.8
2026-05-29 18:20:00,gym_005,Вінниця,Петроцентр,62.513,54.421,70.605,8.092,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,16.7,0.0,41.0,15.8
2026-05-29 18:40:00,gym_005,Вінниця,Петроцентр,68.617,60.525,76.709,8.092,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,16.7,0.0,41.0,15.8
2026-05-29 19:00:00,gym_005,Вінниця,Петроцентр,68.477,56.682,80.271,11.795,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,15.7,0.0,29.0,12.4
2026-05-29 19:20:00,gym_005,Вінниця,Петроцентр,68.322,56.528,80.117,11.795,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,15.7,0.0,29.0,12.4
2026-05-29 19:40:00,gym_005,Вінниця,Петроцентр,68.433,56.639,80.228,11.795,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,15.7,0.0,29.0,12.4
2026-05-29 20:00:00,gym_005,Вінниця,Петроцентр,61.367,51.178,71.557,10.189,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,14.3,0.0,18.0,8.7
2026-05-29 20:20:00,gym_005,Вінниця,Петроцентр,54.35,44.16,64.539,10.189,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,14.3,0.0,18.0,8.7
2026-05-29 20:40:00,gym_005,Вінниця,Петроцентр,50.351,40.162,60.541,10.189,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,14.3,0.0,18.0,8.7
2026-05-29 21:00:00,gym_005,Вінниця,Петроцентр,32.251,20.457,44.044,11.794,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,13.0,0.0,6.0,6.0
2026-05-29 21:20:00,gym_005,Вінниця,Петроцентр,18.777,6.984,30.571,11.794,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,13.0,0.0,6.0,6.0
2026-05-29 21:40:00,gym_005,Вінниця,Петроцентр,12.451,0.657,24.244,11.794,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,1,07:00-22:00,0,0,0,1,0.86,13.0,0.0,6.0,6.0
2026-05-29 22:00:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,0,07:00-22:00,0,0,0,1,0.86,11.5,0.0,28.0,4.8
2026-05-29 22:20:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,0,07:00-22:00,0,0,0,1,0.86,11.5,0.0,28.0,4.8
2026-05-29 22:40:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,0,07:00-22:00,0,0,0,1,0.86,11.5,0.0,28.0,4.8
2026-05-29 23:00:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,0,07:00-22:00,0,0,0,1,0.86,10.1,0.0,49.0,4.7
2026-05-29 23:20:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,0,07:00-22:00,0,0,0,1,0.86,10.1,0.0,49.0,4.7
2026-05-29 23:40:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,0,0,07:00-22:00,0,0,0,1,0.86,10.1,0.0,49.0,4.7
2026-05-30 00:00:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.2,0.0,71.0,5.1
2026-05-30 00:20:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.2,0.0,71.0,5.1
2026-05-30 00:40:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.2,0.0,71.0,5.1
2026-05-30 01:00:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.3,0.0,75.0,6.2
2026-05-30 01:20:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.3,0.0,75.0,6.2
2026-05-30 01:40:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.3,0.0,75.0,6.2
2026-05-30 02:00:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.8,0.0,79.0,7.6
2026-05-30 02:20:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.8,0.0,79.0,7.6
2026-05-30 02:40:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.8,0.0,79.0,7.6
2026-05-30 03:00:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,10.2,0.0,83.0,8.7
2026-05-30 03:20:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,10.2,0.0,83.0,8.7
2026-05-30 03:40:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,10.2,0.0,83.0,8.7
2026-05-30 04:00:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.9,0.0,81.0,8.6
2026-05-30 04:20:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.9,0.0,81.0,8.6
2026-05-30 04:40:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.9,0.0,81.0,8.6
2026-05-30 05:00:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.4,0.0,80.0,8.3
2026-05-30 05:20:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.4,0.0,80.0,8.3
2026-05-30 05:40:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.4,0.0,80.0,8.3
2026-05-30 06:00:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.5,0.0,78.0,8.3
2026-05-30 06:20:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.5,0.0,78.0,8.3
2026-05-30 06:40:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,9.5,0.0,78.0,8.3
2026-05-30 07:00:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,10.7,0.0,78.0,9.4
2026-05-30 07:20:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,10.7,0.0,78.0,9.4
2026-05-30 07:40:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,10.7,0.0,78.0,9.4
2026-05-30 08:00:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,12.6,0.0,77.0,11.0
2026-05-30 08:20:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,12.6,0.0,77.0,11.0
2026-05-30 08:40:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,12.6,0.0,77.0,11.0
2026-05-30 09:00:00,gym_005,Вінниця,Петроцентр,18.382,9.555,27.209,8.827,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,14.4,0.0,77.0,12.9
2026-05-30 09:20:00,gym_005,Вінниця,Петроцентр,21.686,12.859,30.513,8.827,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,14.4,0.0,77.0,12.9
2026-05-30 09:40:00,gym_005,Вінниця,Петроцентр,23.659,14.831,32.486,8.827,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,14.4,0.0,77.0,12.9
2026-05-30 10:00:00,gym_005,Вінниця,Петроцентр,24.992,19.738,30.245,5.254,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,16.0,0.0,69.0,14.7
2026-05-30 10:20:00,gym_005,Вінниця,Петроцентр,26.372,21.118,31.626,5.254,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,16.0,0.0,69.0,14.7
2026-05-30 10:40:00,gym_005,Вінниця,Петроцентр,26.209,20.955,31.463,5.254,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,16.0,0.0,69.0,14.7
2026-05-30 11:00:00,gym_005,Вінниця,Петроцентр,26.534,19.85,33.218,6.684,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,17.5,0.0,61.0,17.0
2026-05-30 11:20:00,gym_005,Вінниця,Петроцентр,27.839,21.155,34.523,6.684,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,17.5,0.0,61.0,17.0
2026-05-30 11:40:00,gym_005,Вінниця,Петроцентр,28.398,21.715,35.082,6.684,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,17.5,0.0,61.0,17.0
2026-05-30 12:00:00,gym_005,Вінниця,Петроцентр,28.398,21.357,35.44,7.042,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,18.7,0.0,53.0,18.4
2026-05-30 12:20:00,gym_005,Вінниця,Петроцентр,28.398,21.357,35.44,7.042,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,18.7,0.0,53.0,18.4
2026-05-30 12:40:00,gym_005,Вінниця,Петроцентр,28.398,21.357,35.44,7.042,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,18.7,0.0,53.0,18.4
2026-05-30 13:00:00,gym_005,Вінниця,Петроцентр,28.445,25.559,31.332,2.887,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,19.6,0.0,59.0,18.3
2026-05-30 13:20:00,gym_005,Вінниця,Петроцентр,28.445,25.559,31.332,2.887,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,19.6,0.0,59.0,18.3
2026-05-30 13:40:00,gym_005,Вінниця,Петроцентр,28.445,25.559,31.332,2.887,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,19.6,0.0,59.0,18.3
2026-05-30 14:00:00,gym_005,Вінниця,Петроцентр,28.445,20.157,36.734,8.289,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,20.2,0.0,64.0,17.1
2026-05-30 14:20:00,gym_005,Вінниця,Петроцентр,28.445,20.157,36.734,8.289,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,20.2,0.0,64.0,17.1
2026-05-30 14:40:00,gym_005,Вінниця,Петроцентр,28.445,20.157,36.734,8.289,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,20.2,0.0,64.0,17.1
2026-05-30 15:00:00,gym_005,Вінниця,Петроцентр,29.371,24.163,34.58,5.208,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,20.7,0.0,70.0,15.8
2026-05-30 15:20:00,gym_005,Вінниця,Петроцентр,29.819,24.611,35.028,5.208,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,20.7,0.0,70.0,15.8
2026-05-30 15:40:00,gym_005,Вінниця,Петроцентр,31.365,26.157,36.574,5.208,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,20.7,0.0,70.0,15.8
2026-05-30 16:00:00,gym_005,Вінниця,Петроцентр,32.871,25.277,40.465,7.594,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,21.1,0.0,54.0,15.0
2026-05-30 16:20:00,gym_005,Вінниця,Петроцентр,34.683,27.089,42.278,7.594,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,21.1,0.0,54.0,15.0
2026-05-30 16:40:00,gym_005,Вінниця,Петроцентр,35.627,28.032,43.221,7.594,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,21.1,0.0,54.0,15.0
2026-05-30 17:00:00,gym_005,Вінниця,Петроцентр,36.992,26.436,47.548,10.556,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,21.4,0.0,37.0,14.3
2026-05-30 17:20:00,gym_005,Вінниця,Петроцентр,39.059,28.503,49.616,10.556,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,21.4,0.0,37.0,14.3
2026-05-30 17:40:00,gym_005,Вінниця,Петроцентр,41.563,31.006,52.119,10.556,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,1,09:00-18:00,0,0,0,1,0.86,21.4,0.0,37.0,14.3
2026-05-30 18:00:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,21.2,0.0,21.0,12.6
2026-05-30 18:20:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,21.2,0.0,21.0,12.6
2026-05-30 18:40:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,21.2,0.0,21.0,12.6
2026-05-30 19:00:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,20.2,0.0,37.0,8.9
2026-05-30 19:20:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,20.2,0.0,37.0,8.9
2026-05-30 19:40:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,20.2,0.0,37.0,8.9
2026-05-30 20:00:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,18.8,0.0,52.0,4.1
2026-05-30 20:20:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,18.8,0.0,52.0,4.1
2026-05-30 20:40:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,18.8,0.0,52.0,4.1
2026-05-30 21:00:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,17.4,0.0,68.0,2.3
2026-05-30 21:20:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,17.4,0.0,68.0,2.3
2026-05-30 21:40:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,17.4,0.0,68.0,2.3
2026-05-30 22:00:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,16.3,0.0,70.0,3.6
2026-05-30 22:20:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,16.3,0.0,70.0,3.6
2026-05-30 22:40:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,16.3,0.0,70.0,3.6
2026-05-30 23:00:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,15.3,0.0,72.0,4.7
2026-05-30 23:20:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,15.3,0.0,72.0,4.7
2026-05-30 23:40:00,gym_005,Вінниця,Петроцентр,0.0,0.0,0.0,0.0,historical_holdout_abs_error_p80_by_gym_hour,hist_gradient_boosting,1,0,09:00-18:00,0,0,0,1,0.86,15.3,0.0,72.0,4.7
